sentence,label,sentiment score
"widen moderately in 2023 with a projected increase 
in merchandise imports triggered by the gradual 
normalisation of economic activity and possible 
relaxation of some trade restrictions going forward.",Very Negative,0.1764116900269459
"The forecast of the trade deficit for 2023 could 
also be affected by a possible economic downturn 
in the United Kingdom, the European Union, and the United States, possibly dampening external 
demand.",Positive,0.6482154543368837
"In addition, any further escalation of the 
Russia-Ukraine war could impact global supply chains, thereby increasing import expenditure.",Neutral,0.5799217860811193
"The 
services account surplus is likely to increase in 
2023 with the projected increase in earnings from tourism as well as the envisaged improvement in competitiveness of other services exports with 
the gradual normalisation of domestic economic 
activity and expected reduction in domestic inflation during the second half of 2023.",Very Positive,0.9915721454055934
"The primary income account deficit is likely to widen marginally in 
2023 due to the possible rise in borrowing costs 
caused by monetary policy tightening in advanced economies.",Very Positive,0.9342758933606287
"The secondary income account surplus 
is expected to widen in 2023 due to the persistently 
high departures for foreign employment and the expected rise in workers’ remittances.",Very Negative,0.12032968035680369
"The possible 
expansion in the trade deficit and primary income 
account deficit would be cushioned by the envisaged improvements in the services and secondary income 
accounts, resulting in the current account deficit to 
likely remain at a modest level in 2023.",Positive,0.6453383666279984
"Inflows to the financial account are expected to strengthen in 2023 with the recommencement of certain infrastructure 
projects, envisaged Foreign Direct Investments 
(FDIs), and foreign portfolio investment in the CSE",Very Negative,0.13351761715197386
"37
ECONOMIC, PRICE AND FINANCIAL SYSTEM STABILITY, OUTLOOK AND POLICIES
1and government securities markets along with other 
foreign financing flows from multilateral and bilateral 
partners.",Very Positive,0.9272302896655108
"These inflows are expected to strengthen 
confidence among foreign investors in the prospects of economic engagement with the Sri Lankan 
economy in the period ahead.",Very Positive,0.8560684339422742
"Moreover, the external 
sector is expected to revert to a sustainable path over the medium term, supported by the envisaged 
successful progress of the debt restructuring as well as the economic adjustment programme under the 
IMF-EFF arrangement.",Neutral,0.5047280380625769
"The trade deficit is expected to narrow down over the medium term as the growth 
in exports is expected to outpace the increase in 
imports.",Neutral,0.5592629110134345
"Meanwhile, with the gradual normalisation of the global economy as well as increased mobility of people across the globe, Sri Lanka is likely to 
benefit from the prospects of its booming tourism 
industry reaching its potential in the period ahead.",Positive,0.764227131669021
"This, together with the expected rebound of activities 
in transport services and high growth in the IT/BPO services subsector, is envisaged to strengthen the surplus in the services account over the medium 
term.",Neutral,0.5267615817722835
"The primary income account deficit is 
expected to moderate in the period ahead with the expected reduction in interest payments due to the 
debt restructuring programme.",Very Negative,0.07418188764926115
"Further, workers’ 
remittances are expected to improve steadily over the medium term with the gradual improvement 
in departures for foreign employment, increased 
demand for migrant labour, and continued recovery in the flow of remittances through official channels.",Very Negative,0.18126365809821943
"Consequently, the external current account deficit is 
expected to decline gradually to a sustainable low 
level over the medium term.",Neutral,0.5623898276501491
"Moreover, financial 
flows are expected to strengthen over the medium 
term with the envisaged non debt creating inflows 
to the Colombo Port City, Colombo West Container 
Terminals, and the development of industrial zones, 
such as the Hambantota Industrial Zone.",Positive,0.73582518719571
"Inflows to 
the financial account are expected to be supported by enhanced investor confidence following the 
successful finalisation of the debt restructuring and the economic adjustment programme supported by the IMF-EFF arrangement.",Very Positive,0.8255809857033138
"Portfolio investment as well as other foreign financing flows are expected to recover gradually supported by the envisaged improvement in the macroeconomic performance and positive investor sentiments over the medium 
term.",Very Negative,0.003884371850082724
"Consequently, the gross official reserves are 
envisaged to strengthen over the medium term.",Neutral,0.556622505656854
"The Government is envisaged to continue 
its commitment towards fiscal consolidation 
and economic reform programme with the aim of achieving the medium term fiscal targets set out under the imF-EFF supported programme.",Very Positive,0.872123212924039
The Government has announced an ambitious revenue target exceeding 15 per cent of GDP by 2027 along with the achievement of primary surpluses over the medium to long term.,Neutral,0.45492238984532485
"To this end, the Government has already implemented strong revenue enhancement measures by raising the VAT rate, telecommunication levy, and personal and corporate income tax rates, expanding the VAT and personal income tax base, increasing 
the excise duty on petroleum products, liquor, and 
tobacco products, and imposing the social security 
contribution levy, among others.",Very Positive,0.8716071632936712
"These revenue 
enhancement measures are expected to yield 
benefits in the near to medium term by reversing the 
trend of dismal revenue performance observed in the recent years.",Very Positive,0.9601372643743851
"However, strengthening the revenue administration measures is crucial to achieve medium term revenue targets of the Government, while providing some relief to taxpayer segments who are already subject to an extremely high tax burden.",Neutral,0.4163891236198174
